0x4200,0x0000,0x0000,0x0084,15
0x4200,0x0000,0x0200,0x0086,16
0x4200,0x0000,0x0200,0x0082,16
0xC200,0x0000,0x0000,0x0184,16
0x4200,0x0000,0x0000,0x008C,16
0x4200,0x0000,0x0000,0x0184,16
0xC200,0x0000,0x0000,0x0084,16
0xC200,0x0000,0x0000,0x0284,17
0x4200,0x0000,0x0200,0x0182,17
0x4600,0x0000,0x0000,0x008C,17
0x4201,0x0000,0x0000,0x0284,17
0x4200,0x0000,0x0000,0x0384,17
0x4200,0x0000,0x0000,0x018C,17
0x4200,0x0000,0x0600,0x0086,17
0x4600,0x0000,0x0000,0x0084,17
0xC200,0x0000,0x0000,0x0384,17
0x4200,0x0000,0x0200,0x0186,17
0x4200,0x0000,0x0200,0x008A,17
0x4200,0x0000,0x0000,0x009C,17
0x4200,0x0000,0x0200,0x008E,17
0xC200,0x0000,0x0000,0x018C,17
0xC200,0x0000,0x0000,0x008C,17
0x4200,0x0000,0x0600,0x0082,17
0xC600,0x0000,0x0000,0x008C,18
0x4201,0x0000,0x0000,0x028C,18
0xC200,0x0000,0x0200,0x0186,18
0x4201,0x0000,0x0000,0x0684,18
0xC200,0x0000,0x0200,0x0086,18
0x4201,0x0000,0x0000,0x0384,18
0x4600,0x0000,0x0000,0x0184,18
0x4200,0x0000,0x0E00,0x0086,18
0x4200,0x0000,0x0000,0x00BC,18
0xC200,0x0000,0x0200,0x0182,18
0x4200,0x0000,0x0200,0x0386,18
0x4200,0x0000,0x0200,0x009A,18
0x4600,0x0000,0x0000,0x018C,18
0xC600,0x0000,0x0000,0x0084,18
0x4600,0x0000,0x0000,0x009C,18
0xC200,0x0000,0x0000,0x0684,18
0xC600,0x0000,0x0000,0x0184,18
0xC201,0x0000,0x0000,0x0184,18
0x4200,0x0000,0x0000,0x038C,18
0x4200,0x0000,0x0E00,0x0082,18
0x4201,0x0000,0x0000,0x0184,18
0xC201,0x0000,0x0000,0x0284,18
0xC201,0x0000,0x0000,0x0384,18
0x4200,0x0000,0x0600,0x008E,18
0xC200,0x0000,0x0000,0x038C,18
0x4600,0x0000,0x0200,0x008E,18
0xC200,0x0000,0x0200,0x0082,18
0xC201,0x0000,0x0000,0x0084,18
0x4600,0x0000,0x0000,0x0094,18
0x4200,0x0000,0x0000,0x0784,18
0xC600,0x0000,0x0000,0x018C,18
0x4200,0x0000,0x0600,0x0186,18
0xC200,0x0000,0x0000,0x0784,18
0x4600,0x0000,0x0200,0x0086,18
0x4200,0x0000,0x0600,0x008A,18
0x4600,0x0000,0x0200,0x0082,18
0x4200,0x0000,0x0600,0x0182,18
0x4200,0x0000,0x0200,0x009E,18
0x4200,0x0000,0x0200,0x0382,18
0x4200,0x0000,0x0000,0x019C,18
0x4200,0x0000,0x0200,0x018E,18
0x4200,0x0000,0x0200,0x018A,18
0x4600,0x0000,0x0200,0x008A,18
0xC200,0x0000,0x0000,0x028C,18
0xC200,0x0000,0x0000,0x019C,18
0xC200,0x0000,0x0000,0x009C,18
0x4203,0x0000,0x0000,0x0684,19
0x4203,0x0000,0x0000,0x0284,19
0x4200,0x0000,0x0200,0x00BE,19
0x4200,0x0000,0x0000,0x0F84,19
0x4601,0x0000,0x0000,0x028C,19
0x4200,0x0000,0x0200,0x038E,19
0x4E00,0x0000,0x0000,0x0084,19
0x4601,0x0000,0x0000,0x0284,19
0x4200,0x0000,0x0000,0x01BC,19
0x4200,0x0000,0x0200,0x019E,19
0x4200,0x0000,0x0200,0x0786,19
0x4600,0x0000,0x0000,0x00B4,19
0x4201,0x0000,0x0000,0x0E84,19
0xC201,0x0000,0x0000,0x0484,19
0xC200,0x0000,0x0000,0x01BC,19
0xC200,0x0000,0x0000,0x00BC,19
0x4200,0x0000,0x0E00,0x008E,19
0x4E00,0x0000,0x0000,0x0094,19
0x4200,0x0000,0x0600,0x018E,19
0x4600,0x0000,0x0200,0x0096,19
0xC600,0x0000,0x0000,0x0284,19
0x4600,0x0000,0x0200,0x0186,19
0x4200,0x0000,0x0600,0x0386,19
0x4200,0x0000,0x0200,0x00BA,19
0x4201,0x0000,0x0000,0x029C,19
0x4600,0x0000,0x0200,0x009E,19
0x4600,0x0000,0x0200,0x0182,19
0x4200,0x0000,0x0600,0x009E,19
0x4E00,0x0000,0x0000,0x009C,19
0x4E00,0x0000,0x0000,0x008C,19
0x4200,0x0000,0x0200,0x019A,19
0x4600,0x0000,0x0000,0x00BC,19
0x4600,0x0000,0x0000,0x019C,19
0x4600,0x0000,0x0200,0x018E,19
0x4200,0x0000,0x0E00,0x0186,19
0x4600,0x0000,0x0600,0x0086,19
0x4200,0x0000,0x1E00,0x0086,19
0x4200,0x0000,0x1E00,0x0082,19
0x4200,0x0000,0x0600,0x0382,19
0x4200,0x0000,0x0600,0x009A,19
0x4201,0x0000,0x0000,0x068C,19
0x4200,0x0000,0x0200,0x0782,19
0xC600,0x0000,0x0000,0x009C,19
0x4200,0x0000,0x0E00,0x0182,19
0x4600,0x0000,0x0000,0x0194,19
0x4201,0x0000,0x0000,0x038C,19
0x4200,0x0000,0x0000,0x078C,19
0x4200,0x0000,0x0000,0x00FC,19
0x4201,0x0000,0x0000,0x0784,19
0x4200,0x0000,0x0E00,0x008A,19
0xC201,0x0000,0x0000,0x018C,19
0xC200,0x0000,0x0000,0x078C,19
0x4600,0x0000,0x0200,0x0092,19
0x4201,0x0000,0x0000,0x018C,19
0x4200,0x0000,0x0000,0x007C,19
0x4600,0x0000,0x0000,0x0384,19
0x4600,0x0000,0x0600,0x008A,19
0xC600,0x0000,0x0000,0x0194,19
0x4600,0x0000,0x0000,0x038C,19
0xC600,0x0000,0x0000,0x028C,19
0xC200,0x0000,0x0000,0x0F84,19
0xC600,0x0000,0x0000,0x019C,19
0xC200,0x0000,0x0200,0x008E,19
0xC600,0x0000,0x0000,0x038C,19
0xC200,0x0000,0x0000,0x0E84,19
0xC200,0x0000,0x0200,0x0282,19
0x4200,0x0000,0x0600,0x018A,19
0x4201,0x0000,0x0000,0x0584,19
0x4200,0x0000,0x0200,0x038A,19
0xC600,0x0000,0x0000,0x0094,19
0xC200,0x0000,0x0600,0x0082,19
0xC200,0x0000,0x0600,0x0086,19
0xC600,0x0000,0x0000,0x0384,19
0x4600,0x0000,0x0200,0x018A,19
0xC201,0x0000,0x0000,0x0684,19
0xC201,0x0000,0x0000,0x0784,19
0x4600,0x0000,0x0600,0x008E,19
0x4600,0x0000,0x0600,0x0082,19
0xC200,0x0000,0x0000,0x068C,19
0xC200,0x0000,0x0000,0x039C,19
0xC201,0x0000,0x0000,0x008C,19
0xC201,0x0000,0x0000,0x0584,19
0xC200,0x0000,0x0600,0x0186,19
0xC201,0x0000,0x0000,0x028C,19
0xC201,0x0000,0x0000,0x038C,19
0x4600,0x0000,0x0200,0x009A,19
0xC200,0x0000,0x0600,0x0182,19
0xC200,0x0000,0x0000,0x029C,19
0xC200,0x0000,0x0200,0x008A,19
0xC200,0x0000,0x0200,0x0286,19
0xC200,0x0000,0x0200,0x0386,19
0xC200,0x0000,0x0200,0x0382,19
0xC200,0x0000,0x0200,0x018A,19
0xC200,0x0000,0x0200,0x018E,19
0x4200,0x0000,0x0000,0x039C,19
0x4200,0x0000,0x1E00,0x008A,20
0x4200,0x0000,0x0E00,0x009E,20
0x4601,0x0000,0x0000,0x029C,20
0x4200,0x0000,0x0010,0x1084,20
0x4601,0x0000,0x0000,0x0684,20
0x4203,0x0000,0x0000,0x0784,20
0xC200,0x0000,0x0000,0x069C,20
0x4200,0x0000,0x0600,0x019E,20
0xC600,0x0000,0x0000,0x068C,20
0x4203,0x0000,0x0000,0x028C,20
0x4200,0x0000,0x1E00,0x0186,20
0x4201,0x0000,0x0000,0x069C,20
0x4600,0x0000,0x0000,0x0784,20
0x4200,0x0000,0x1E00,0x0182,20
0x4200,0x0000,0x3E00,0x0086,20
0xC200,0x0000,0x0E00,0x0186,20
0x4600,0x0000,0x0E00,0x0086,20
0x4200,0x0000,0x0000,0x079C,20
0xC200,0x0000,0x0000,0x00FC,20
0x4201,0x0000,0x0000,0x1E84,20
0x4200,0x0000,0x0000,0x1F84,20
0x4E00,0x0000,0x0000,0x00AC,20
0xC200,0x0000,0x0600,0x0382,20
0x4203,0x0000,0x0000,0x068C,20
0x4200,0x0000,0x0200,0x078E,20
0x4200,0x0000,0x0200,0x039E,20
0x4600,0x0000,0x0600,0x0186,20
0x4201,0x0000,0x0000,0x0E8C,20
0x4200,0x0000,0x3E00,0x0082,20
0x4200,0x0000,0x1E00,0x008E,20
0x4203,0x0000,0x0000,0x0E84,20
0xC200,0x0000,0x0000,0x1F84,20
0xC201,0x0000,0x0200,0x0186,20
0xC600,0x0000,0x0000,0x0784,20
0x4200,0x0000,0x0000,0x0F8C,20
0x4203,0x0000,0x0000,0x0584,20
0x4200,0x0000,0x0200,0x078A,20
0xC601,0x0000,0x0000,0x0084,20
0x4601,0x0000,0x0000,0x0294,20
0x4600,0x0000,0x0200,0x019E,20
0xC203,0x0000,0x0000,0x0684,20
0x4200,0x0000,0x0600,0x0786,20
0x4200,0x0000,0x0200,0x0F86,20
0x4200,0x0000,0x0600,0x00BA,20
0xC200,0x0000,0x0600,0x0282,20
0xC200,0x0000,0x0E00,0x0082,20
0x4200,0x0000,0x0000,0x03BC,20
0x4601,0x0000,0x0000,0x068C,20
0x4203,0x0000,0x0000,0x0A84,20
0xC200,0x0000,0x0600,0x008E,20
0x4600,0x0000,0x0200,0x0196,20
0x4600,0x0000,0x0E00,0x0082,20
0xC201,0x0000,0x0000,0x068C,20
0xC200,0x0000,0x0200,0x0686,20
0x4200,0x0000,0x0E00,0x0382,20
0xC201,0x0000,0x0200,0x0086,20
0x4E00,0x0000,0x0200,0x0086,20
0x4200,0x0000,0x0200,0x00FE,20
0x4600,0x0000,0x0200,0x038E,20
0x4200,0x0000,0x0600,0x00BE,20
0xC200,0x0000,0x0000,0x0F8C,20
0xC600,0x0000,0x0200,0x0086,20
0x4600,0x0000,0x0000,0x00FC,20
0x4600,0x0000,0x0000,0x0074,20
0xC200,0x0000,0x0000,0x03BC,20
0x4600,0x0000,0x0200,0x0386,20
0x4E00,0x0000,0x0000,0x0184,20
0x4600,0x0000,0x0600,0x009E,20
0x4600,0x0000,0x0600,0x009A,20
0x4E00,0x0000,0x0200,0x0082,20
0xC200,0x0000,0x0000,0x1E84,20
0x4600,0x0000,0x0E00,0x008E,20
0x4600,0x0000,0x0200,0x0192,20
0x4E00,0x0000,0x0200,0x0096,20
0xC200,0x0000,0x0200,0x0786,20
0x4200,0x0000,0x0E00,0x0386,20
0x4600,0x0000,0x0000,0x078C,20
0x4200,0x0000,0x0000,0x01FC,20
0x4600,0x0000,0x0200,0x038A,20
0x4600,0x0000,0x0200,0x00BE,20
0xC200,0x0000,0x0E00,0x0182,20
0x4600,0x0000,0x0E00,0x008A,20
0xC203,0x0000,0x0000,0x0784,20
0x4201,0x0000,0x0000,0x02BC,20
0x4E00,0x0000,0x0000,0x018C,20
0xC201,0x0000,0x0000,0x029C,20
0xC600,0x0000,0x0000,0x0294,20
0x4203,0x0000,0x0000,0x0384,20
0x4200,0x0000,0x0200,0x039A,20
0xC600,0x0000,0x0000,0x0394,20
0x4200,0x0000,0x0E00,0x018E,20
0x4200,0x0000,0x0600,0x019A,20
0xC200,0x0000,0x0200,0x009E,20
0x4200,0x0000,0x0200,0x0F82,20
0x4600,0x0000,0x0600,0x0096,20
0x4201,0x0000,0x0000,0x058C,20
0xC200,0x0000,0x0000,0x0E8C,20
0xC203,0x0000,0x0000,0x0284,20
0xC201,0x0000,0x0000,0x0F84,20
0x4200,0x0000,0x0200,0x01BE,20
0x4E00,0x0000,0x0000,0x00B4,20
0x4E00,0x0000,0x0000,0x00A4,20
0x4600,0x0000,0x0000,0x00F4,20
0xC203,0x0000,0x0000,0x0384,20
0x4600,0x0000,0x0200,0x00B2,20
0x4E00,0x0000,0x0000,0x00BC,20
0x4600,0x0000,0x0200,0x019A,20
0x4200,0x0000,0x0600,0x038E,20
0x4600,0x0000,0x0000,0x01BC,20
0x4200,0x0000,0x0E00,0x009A,20
0xC203,0x0000,0x0000,0x0584,20
0x4E00,0x0000,0x0200,0x0092,20
0x4203,0x0000,0x0000,0x0184,20
0xC600,0x0000,0x0000,0x0684,20
0x4200,0x0000,0x0200,0x00FA,20
0x4600,0x0000,0x0000,0x01B4,20
0xC200,0x0000,0x0000,0x02BC,20
0x4200,0x0000,0x0200,0x007E,20
0xC600,0x0000,0x0200,0x0186,20
0x4600,0x0000,0x0000,0x007C,20
0x4200,0x0000,0x0200,0x01BA,20
0x4E00,0x0000,0x0200,0x009E,20
0x4600,0x0000,0x0600,0x0092,20
0xC600,0x0000,0x0200,0x008E,20
0xC200,0x0000,0x0200,0x0682,20
0x4600,0x0000,0x0600,0x018E,20
0xC600,0x0000,0x0000,0x01BC,20
0xC200,0x0000,0x0200,0x019A,20
0x4600,0x0000,0x0600,0x0182,20
0xC200,0x0000,0x0200,0x0782,20
0x4200,0x0000,0x0E00,0x018A,20
0xC200,0x0000,0x0000,0x01FC,20
0xC203,0x0000,0x0000,0x0184,20
0xC200,0x0000,0x0E00,0x0086,20
0x4201,0x0000,0x0000,0x078C,20
0xC200,0x0000,0x0000,0x079C,20
0xC600,0x0000,0x0000,0x01B4,20
0x4600,0x0000,0x0200,0x00BA,20
0x4E00,0x0000,0x0000,0x0194,20
0xC203,0x0000,0x0000,0x0484,20
0x4600,0x0000,0x0600,0x018A,20
0xC203,0x0000,0x0000,0x0084,20
0x4200,0x0000,0x0200,0x007A,20
0xC200,0x0000,0x0600,0x0286,20
0xC600,0x0000,0x0200,0x008A,20
0xC201,0x0000,0x0200,0x0286,20
0x4201,0x0000,0x0000,0x039C,20
0x4E00,0x0000,0x0200,0x008E,20
0x4E00,0x0000,0x0200,0x008A,20
0xC200,0x0000,0x0000,0x007C,20
0xC201,0x0000,0x0000,0x0E84,20
0x4200,0x0000,0x0600,0x0782,20
0x4601,0x0000,0x0000,0x0184,20
0xC201,0x0000,0x0200,0x0282,20
0x4200,0x0000,0x0600,0x038A,20
0x4600,0x0000,0x0200,0x00B6,20
0xC600,0x0000,0x0000,0x029C,20
0x4600,0x0000,0x0200,0x0382,20
0x4201,0x0000,0x0000,0x0F84,20
0x4E00,0x0000,0x0000,0x019C,20
0xC600,0x0000,0x0000,0x078C,20
0xC200,0x0000,0x0600,0x0386,20
0x4200,0x0000,0x0000,0x017C,20
0xC200,0x0000,0x0000,0x017C,20
0xC200,0x0000,0x0200,0x019E,20
0xC600,0x0000,0x0000,0x00BC,20
0xC200,0x0000,0x0600,0x018A,20
0xC600,0x0000,0x0200,0x0082,20
0xC200,0x0000,0x0600,0x008A,20
0xC600,0x0000,0x0000,0x00B4,20
0x4201,0x0000,0x0000,0x0D84,20
0xC600,0x0000,0x0200,0x0182,20
0xC201,0x0000,0x0200,0x0082,20
0x4E00,0x0000,0x0200,0x009A,20
0xC200,0x0000,0x0200,0x028E,20
0xC200,0x0000,0x0600,0x018E,20
0x4600,0x0000,0x0000,0x0394,20
0xC200,0x0000,0x0200,0x009A,20
0xC601,0x0000,0x0000,0x038C,20
0xC600,0x0000,0x0200,0x018E,20
0x4601,0x0000,0x0000,0x0384,20
0xC200,0x0000,0x0200,0x038E,20
0x4201,0x0000,0x0000,0x019C,20
0xC201,0x0000,0x0000,0x0C84,20
0xC200,0x0000,0x0200,0x028A,20
0xC200,0x0000,0x0200,0x038A,20
0xC201,0x0000,0x0000,0x058C,20
0xC600,0x0000,0x0200,0x018A,20
0xC601,0x0000,0x0000,0x008C,20
0xC201,0x0000,0x0200,0x0386,20
0xCE00,0x0000,0x0000,0x0084,20
0xC201,0x0000,0x0000,0x0D84,20
0xCE00,0x0000,0x0000,0x0194,20
0xC201,0x0000,0x0000,0x009C,20
0xC201,0x0000,0x0000,0x039C,20
0x4601,0x0000,0x0000,0x018C,20
0xC601,0x0000,0x0000,0x0184,20
0xC201,0x0000,0x0000,0x078C,20
0xC201,0x0000,0x0000,0x048C,20
0xC601,0x0000,0x0000,0x018C,20
0xC201,0x0000,0x0200,0x0182,20
0xC601,0x0000,0x0000,0x0384,20
0x4601,0x0000,0x0000,0x038C,20
0xC201,0x0000,0x0200,0x0382,20
0xC601,0x0000,0x0000,0x028C,20
0x4600,0x0000,0x0000,0x039C,20
0xC201,0x0000,0x0000,0x019C,20
0xC601,0x0000,0x0000,0x0284,20
0xCE00,0x0000,0x0000,0x0184,20
0xCE00,0x0000,0x0000,0x018C,20
0xCE00,0x0000,0x0000,0x008C,20
0xC600,0x0000,0x0000,0x039C,20
0xCE00,0x0000,0x0000,0x0094,20
0xCE00,0x0000,0x0000,0x019C,20
0xCE00,0x0000,0x0000,0x009C,20
0x4200,0x0000,0x0200,0x017E,21
0xC200,0x0000,0x0000,0x06BC,21
0x4200,0x0000,0x0600,0x078E,21
0x4200,0x0000,0x0010,0x3084,21
0x4200,0x0000,0x0200,0x079E,21
0x4603,0x0000,0x0000,0x0684,21
0x4200,0x0000,0x0210,0x1086,21
0xC200,0x0000,0x0600,0x009A,21
0x4200,0x0000,0x0000,0x07BC,21
0x4200,0x0000,0x0200,0x03BE,21
0x4200,0x0000,0x0000,0x1F8C,21
0x4200,0x0000,0x0210,0x1082,21
0x4200,0x0000,0x0000,0x3F84,21
0x4200,0x0000,0x0010,0x1184,21
0x4E00,0x0000,0x0000,0x01A4,21
0x4200,0x0000,0x0600,0x00FE,21
0x4200,0x0000,0x0030,0x1084,21
0xC200,0x0000,0x0000,0x3F84,21
0x4200,0x0000,0x7E00,0x0086,21
0xC200,0x0000,0x0000,0x1F8C,21
0xC200,0x0000,0x0010,0x1184,21
0xC200,0x0000,0x0010,0x1084,21
0xC600,0x0000,0x0000,0x0794,21
0x4201,0x0000,0x0000,0x1F84,21
0x5E00,0x0000,0x0000,0x0084,21
0xC200,0x0000,0x0000,0x1E8C,21
0x4200,0x0000,0x0000,0x0F9C,21
0xC200,0x0000,0x0000,0x3E84,21
0x4200,0x0000,0x0000,0x03FC,21
0x4600,0x0000,0x0010,0x1084,21
0x4200,0x0000,0x0200,0x0F8E,21
0x4200,0x0000,0x0010,0x108C,21
0x4200,0x0000,0x0200,0x0F8A,21
0x4200,0x0000,0x0200,0x1F86,21
0xC200,0x0000,0x0000,0x0F9C,21
0x4200,0x0000,0x0000,0x037C,21
0x4201,0x0000,0x0000,0x1D84,21
0x4200,0x0000,0x0200,0x017A,21
0x4207,0x0000,0x0000,0x0284,21
0x4200,0x0000,0x0200,0x079A,21
0x4200,0x0000,0x0600,0x007E,21
0xC200,0x0000,0x0200,0x068E,21
0xC201,0x0000,0x0000,0x1F84,21
0xC200,0x0000,0x0000,0x0E9C,21
0xC200,0x0000,0x0000,0x07BC,21
0x4201,0x0000,0x0000,0x3E84,21
0xC200,0x0000,0x0000,0x03FC,21
0x4600,0x0000,0x0010,0x108C,21
0x4203,0x0000,0x0000,0x0984,21
0x4200,0x0000,0x0200,0x01FE,21
0x4600,0x0000,0x0600,0x0196,21
0x4201,0x0000,0x0000,0x02FC,21
0xC200,0x0000,0x0000,0x02FC,21
0x4201,0x0000,0x0000,0x059C,21
0x4200,0x0000,0x0200,0x03BA,21
0x5E00,0x0000,0x0000,0x00BC,21
0xC201,0x0000,0x0200,0x0482,21
0x4201,0x0000,0x0000,0x1E8C,21
0xC200,0x0000,0x0200,0x0E82,21
0xC201,0x0000,0x0000,0x1E84,21
0xC201,0x0000,0x0600,0x0286,21
0xC201,0x0000,0x0000,0x1D84,21
0x4200,0x0000,0x0200,0x01FA,21
0xC201,0x0000,0x0200,0x0486,21
0xC200,0x0000,0x0E00,0x0386,21
0xC600,0x0000,0x0200,0x0386,21
0x4201,0x0000,0x0000,0x0D8C,21
0x4207,0x0000,0x0000,0x0A84,21
0xC200,0x0000,0x0000,0x027C,21
0x4200,0x0000,0x7E00,0x0082,21
0x4200,0x0000,0x0200,0x1F82,21
0x4601,0x0000,0x0000,0x0E8C,21
0x4600,0x0000,0x0200,0x078E,21
0xC601,0x0000,0x0000,0x0684,21
0x4200,0x0000,0x0600,0x007A,21
0xC600,0x0000,0x0600,0x0082,21
0x5E00,0x0000,0x0000,0x00AC,21
0x4600,0x0000,0x0200,0x0396,21
0xC201,0x0000,0x0000,0x1C84,21
0xC200,0x0000,0x0000,0x037C,21
0x4203,0x0000,0x0000,0x0D84,21
0x4E01,0x0000,0x0000,0x0284,21
0xC200,0x0000,0x0600,0x0686,21
0xC200,0x0000,0x0E00,0x008E,21
0x5E00,0x0000,0x0000,0x00A4,21
0x4600,0x0000,0x0E00,0x0186,21
0x4201,0x0000,0x0000,0x027C,21
0x4600,0x0000,0x1E00,0x0086,21
0xC200,0x0000,0x0E00,0x018E,21
0x4203,0x0000,0x0000,0x1E84,21
0x4600,0x0000,0x0000,0x079C,21
0x4203,0x0000,0x0000,0x0B84,21
0x4203,0x0000,0x0000,0x1A84,21
0x4E01,0x0000,0x0000,0x0294,21
0xC201,0x0000,0x0000,0x0E8C,21
0x4E00,0x0000,0x0000,0x01B4,21
0x5E00,0x0000,0x0000,0x00B4,21
0x4200,0x0000,0x3E00,0x008A,21
0x4200,0x0000,0x3E00,0x008E,21
0xC203,0x0000,0x0000,0x0D84,21
